timestamp,step,metric,value
2025-09-14T03:59:17.053232,6144,total_loss/node_5_business,12.994433010369539
2025-09-14T03:59:17.053266,6144,policy_loss/node_5_business,-0.006721210843534209
2025-09-14T03:59:17.053299,6144,value_loss/node_5_business,26.031821289658545
2025-09-14T03:59:17.053332,6144,entropy/node_5_business,1.4756402954459191
2025-09-14T03:59:17.053369,6144,approx_kl/node_5_business,0.007427447762938755
2025-09-14T03:59:17.053405,6144,clip_fraction/node_5_business,0.098388671875
2025-09-14T03:59:17.053439,6144,total_loss/node_6_business,12.418602681159973
2025-09-14T03:59:17.053473,6144,policy_loss/node_6_business,0.0001909370272187516
2025-09-14T03:59:17.053563,6144,value_loss/node_6_business,24.866628147661686
2025-09-14T03:59:17.053590,6144,entropy/node_6_business,1.4902299996465445
2025-09-14T03:59:17.053616,6144,approx_kl/node_6_business,0.00021275262070048485
2025-09-14T03:59:17.053642,6144,clip_fraction/node_6_business,0.0
2025-09-14T03:59:17.053667,6144,total_loss/node_7_battery,12.471986085921525
2025-09-14T03:59:17.053693,6144,policy_loss/node_7_battery,-0.0047918011478031985
2025-09-14T03:59:17.053718,6144,value_loss/node_7_battery,24.98298306018114
2025-09-14T03:59:17.053744,6144,entropy/node_7_battery,1.471364837512374
2025-09-14T03:59:17.053769,6144,approx_kl/node_7_battery,0.007373543636094837
2025-09-14T03:59:17.053795,6144,clip_fraction/node_7_battery,0.09423828125
2025-09-14T03:59:17.053823,6144,total_loss/node_8_battery,13.638207066059113
2025-09-14T03:59:17.053848,6144,policy_loss/node_8_battery,-0.0072890779410954565
2025-09-14T03:59:17.053874,6144,value_loss/node_8_battery,27.320638620853423
2025-09-14T03:59:17.053898,6144,entropy/node_8_battery,1.4823140524327756
2025-09-14T03:59:17.053924,6144,approx_kl/node_8_battery,0.00658655762545095
2025-09-14T03:59:17.053949,6144,clip_fraction/node_8_battery,0.084326171875
2025-09-14T03:59:17.053974,6144,total_loss/node_9_producer,13.892638521641492
2025-09-14T03:59:17.054007,6144,policy_loss/node_9_producer,-0.0029623112670378758
2025-09-14T03:59:17.054035,6144,value_loss/node_9_producer,27.82026874423027
2025-09-14T03:59:17.054062,6144,entropy/node_9_producer,1.4533483248203993
2025-09-14T03:59:17.054087,6144,approx_kl/node_9_producer,0.006333704457756539
2025-09-14T03:59:17.054115,6144,clip_fraction/node_9_producer,0.075048828125
2025-09-14T03:59:17.054140,6144,total_loss/node_10_consumer,11.686510062962771
2025-09-14T03:59:17.054168,6144,policy_loss/node_10_consumer,-0.0054434263991424816
2025-09-14T03:59:17.054192,6144,value_loss/node_10_consumer,23.413335305452346
2025-09-14T03:59:17.054218,6144,entropy/node_10_consumer,1.4714095775038003
2025-09-14T03:59:17.054242,6144,approx_kl/node_10_consumer,0.009792625559839507
2025-09-14T03:59:17.054270,6144,clip_fraction/node_10_consumer,0.137353515625
2025-09-14T03:59:17.054295,6144,total_loss/node_11_business,12.59261888191104
2025-09-14T03:59:17.054322,6144,policy_loss/node_11_business,-0.006714061534148641
2025-09-14T03:59:17.054347,6144,value_loss/node_11_business,25.227866756916047
2025-09-14T03:59:17.054371,6144,entropy/node_11_business,1.4600467719137669
2025-09-14T03:59:17.054397,6144,approx_kl/node_11_business,0.00526070062751387
2025-09-14T03:59:17.054423,6144,clip_fraction/node_11_business,0.06279296875
2025-09-14T03:59:17.054450,6144,total_loss/node_12_battery,12.405311781167985
2025-09-14T03:59:17.054474,6144,policy_loss/node_12_battery,-0.005420156999025494
2025-09-14T03:59:17.054499,6144,value_loss/node_12_battery,24.851007755100728
2025-09-14T03:59:17.054531,6144,entropy/node_12_battery,1.4771925710141658
2025-09-14T03:59:17.054556,6144,approx_kl/node_12_battery,0.009035459025926684
2025-09-14T03:59:17.054586,6144,clip_fraction/node_12_battery,0.12119140625
2025-09-14T03:59:17.054611,6144,total_loss/node_13_consumer,14.19844904243946
2025-09-14T03:59:17.054640,6144,policy_loss/node_13_consumer,-0.004920473200036213
2025-09-14T03:59:17.054665,6144,value_loss/node_13_consumer,28.43572069555521
2025-09-14T03:59:17.054691,6144,entropy/node_13_consumer,1.4490856602787971
2025-09-14T03:59:17.054717,6144,approx_kl/node_13_consumer,0.006017107915204179
2025-09-14T03:59:17.054743,6144,clip_fraction/node_13_consumer,0.06552734375
2025-09-14T03:59:17.054768,6144,episode,3
2025-09-14T03:59:26.030325,8192,total_loss/node_0_producer,11.181784799695015
2025-09-14T03:59:26.030504,8192,policy_loss/node_0_producer,-0.008047333941794932
2025-09-14T03:59:26.030558,8192,value_loss/node_0_producer,22.409435337781908
2025-09-14T03:59:26.030599,8192,entropy/node_0_producer,1.4885534964501859
2025-09-14T03:59:26.030647,8192,approx_kl/node_0_producer,0.006525504849014397
2025-09-14T03:59:26.030751,8192,clip_fraction/node_0_producer,0.08779296875
2025-09-14T03:59:26.030826,8192,total_loss/node_1_producer,11.364434680715203
2025-09-14T03:59:26.030873,8192,policy_loss/node_1_producer,-0.007456581725273281
2025-09-14T03:59:26.030915,8192,value_loss/node_1_producer,22.77356389462948
2025-09-14T03:59:26.030954,8192,entropy/node_1_producer,1.4890719749033452
2025-09-14T03:59:26.030993,8192,approx_kl/node_1_producer,0.005114018653694074
2025-09-14T03:59:26.031028,8192,clip_fraction/node_1_producer,0.065283203125
2025-09-14T03:59:26.031095,8192,total_loss/node_2_consumer,11.468322414159775
2025-09-14T03:59:26.031141,8192,policy_loss/node_2_consumer,-0.008455998235149309
2025-09-14T03:59:26.031180,8192,value_loss/node_2_consumer,22.983371356129645
2025-09-14T03:59:26.031218,8192,entropy/node_2_consumer,1.4907245483249425
2025-09-14T03:59:26.031256,8192,approx_kl/node_2_consumer,0.004019380173212994
2025-09-14T03:59:26.031299,8192,clip_fraction/node_2_consumer,0.04423828125
2025-09-14T03:59:26.031336,8192,total_loss/node_3_consumer,14.815630549192429
2025-09-14T03:59:26.031374,8192,policy_loss/node_3_consumer,-0.0064170549187110735
2025-09-14T03:59:26.031414,8192,value_loss/node_3_consumer,29.67377708107233
2025-09-14T03:59:26.031508,8192,entropy/node_3_consumer,1.4840953815728426
2025-09-14T03:59:26.031549,8192,approx_kl/node_3_consumer,0.0065186099252969145
2025-09-14T03:59:26.031587,8192,clip_fraction/node_3_consumer,0.08681640625
2025-09-14T03:59:26.031626,8192,total_loss/node_4_consumer,15.24032409414649
2025-09-14T03:59:26.031664,8192,policy_loss/node_4_consumer,-0.0011951357169891707
2025-09-14T03:59:26.031717,8192,value_loss/node_4_consumer,30.512941271066666
2025-09-14T03:59:26.031780,8192,entropy/node_4_consumer,1.4951378982514143
2025-09-14T03:59:26.031843,8192,approx_kl/node_4_consumer,0.003917887442685242
2025-09-14T03:59:26.031887,8192,clip_fraction/node_4_consumer,0.02421875
2025-09-14T03:59:26.031921,8192,total_loss/node_5_business,12.28629820421338
2025-09-14T03:59:26.031981,8192,policy_loss/node_5_business,-0.009463750384747982
2025-09-14T03:59:26.032021,8192,value_loss/node_5_business,24.62130869925022
2025-09-14T03:59:26.032059,8192,entropy/node_5_business,1.4892413396388293
2025-09-14T03:59:26.032097,8192,approx_kl/node_5_business,0.0042248794784882195
2025-09-14T03:59:26.032140,8192,clip_fraction/node_5_business,0.051123046875
2025-09-14T03:59:26.032178,8192,total_loss/node_6_business,11.910159995406866
2025-09-14T03:59:26.032217,8192,policy_loss/node_6_business,-0.0024705340183572844
2025-09-14T03:59:26.032255,8192,value_loss/node_6_business,23.855198845267296
2025-09-14T03:59:26.032313,8192,entropy/node_6_business,1.496894170716405
2025-09-14T03:59:26.032376,8192,approx_kl/node_6_business,0.005992120571568194
2025-09-14T03:59:26.032416,8192,clip_fraction/node_6_business,0.060595703125
2025-09-14T03:59:26.032460,8192,total_loss/node_7_battery,12.356011196225882
2025-09-14T03:59:26.032498,8192,policy_loss/node_7_battery,-0.0076766249811043965
2025-09-14T03:59:26.032538,8192,value_loss/node_7_battery,24.757130578160286
